split,id,landmark_index,ere,ere_mm,true_radial_error_px,true_radial_error_mm
validation,RBS21431389_6L,3,4.820369720458984,0.3377686142921448,3.0,0.210213303565979
validation,RBS21431389_6L,4,5.881852149963379,0.4121479392051697,5.0,0.35035550594329834
validation,RBS21431389_6L,5,4.953500747680664,0.3470971882343292,11.180339813232422,0.7834187150001526
validation,RBS21431389_6L,6,4.8544440269470215,0.3401561379432678,2.0,0.14014220237731934
validation,RBS21431389_6L,7,5.886970520019531,0.4125065505504608,0.0,0.0
validation,RBS16737624_8L,1,10.315276145935059,0.7228028774261475,16.278820037841797,1.1406749486923218
validation,RBS16737624_8L,2,23.51044273376465,1.647402048110962,2.0,0.14014220237731934
validation,RBS16737624_8L,3,6.85329532623291,0.48021793365478516,12.083045959472656,0.8466723561286926
validation,RBS16737624_8L,4,7.312600612640381,0.5124018788337708,6.0,0.420426607131958
validation,RBS16737624_8L,5,15.908275604248047,1.1147103309631348,39.11521530151367,2.7408461570739746
validation,RBS16737624_8L,6,6.537538051605225,0.4580923020839691,6.0,0.420426607131958
validation,RBS16737624_8L,7,7.8818359375,0.5522888898849487,13.34166431427002,0.9348650574684143
validation,RBS16988914_6R,1,5.987759113311768,0.41956889629364014,8.0,0.5605688095092773
validation,RBS16988914_6R,2,7.024116516113281,0.49218741059303284,5.385164737701416,0.37734442949295044
validation,RBS16988914_6R,3,4.545232772827148,0.3184894323348999,5.830951690673828,0.4085812270641327
validation,RBS16988914_6R,4,5.223111629486084,0.3659893274307251,0.0,0.0
validation,RBS16988914_6R,5,6.027383804321289,0.42234548926353455,3.1622776985168457,0.2215842753648758
validation,RBS16988914_6R,6,4.950488567352295,0.3468860983848572,4.242640495300293,0.2972865104675293
validation,RBS16988914_6R,7,7.559670925140381,0.5297143459320068,1.0,0.07007110118865967
validation,RBS20660747_6L,1,4.809774875640869,0.33702635765075684,4.242640495300293,0.2972865104675293
validation,RBS20660747_6L,2,4.747506141662598,0.3326629400253296,2.8284270763397217,0.19819100201129913
validation,RBS20660747_6L,3,4.250438213348389,0.2978328466415405,3.0,0.210213303565979
validation,RBS20660747_6L,4,8.704864501953125,0.6099593043327332,8.062257766723633,0.5649312734603882
validation,RBS20660747_6L,5,5.167645454406738,0.3621026277542114,6.7082037925720215,0.47005122900009155
validation,RBS20660747_6L,6,4.752215385437012,0.3329927623271942,3.0,0.210213303565979
validation,RBS20660747_6L,7,5.65538215637207,0.3962790369987488,11.180339813232422,0.7834187150001526
validation,RBS19591513_5L,1,10.517919540405273,0.737002432346344,53.0848388671875,3.7197132110595703
validation,RBS19591513_5L,2,10.082365036010742,0.7064827084541321,16.278820037841797,1.1406749486923218
validation,RBS19591513_5L,3,11.402210235595703,0.7989654541015625,19.235383987426758,1.3478446006774902
validation,RBS19591513_5L,4,6.856808185577393,0.48046380281448364,3.605551242828369,0.25264495611190796
validation,RBS19591513_5L,5,6.989810466766357,0.4897838532924652,14.0,0.9809954166412354
validation,RBS19591513_5L,6,5.493886470794678,0.38496267795562744,6.0,0.420426607131958
validation,RBS19591513_5L,7,12.250773429870605,0.858425498008728,14.422204971313477,1.0105798244476318
validation,RBS13504901_3R,1,5.906391620635986,0.4138674736022949,11.0,0.7707821130752563
validation,RBS13504901_3R,2,5.360383987426758,0.37560778856277466,3.0,0.210213303565979
validation,RBS13504901_3R,3,4.503172874450684,0.3155421316623688,5.0,0.35035550594329834
validation,RBS13504901_3R,4,5.101085662841797,0.3574386537075043,2.0,0.14014220237731934
validation,RBS13504901_3R,5,4.267622947692871,0.29903703927993774,3.605551242828369,0.25264495611190796
validation,RBS13504901_3R,6,5.61898946762085,0.39372873306274414,11.313708305358887,0.7927640080451965
validation,RBS13504901_3R,7,7.311313152313232,0.512311577796936,5.385164737701416,0.37734442949295044
validation,RBS21593736_4L,1,17.405120849609375,1.2195959091186523,27.018512725830078,1.893216848373413
validation,RBS21593736_4L,2,10.673149108886719,0.7478794455528259,6.7082037925720215,0.47005122900009155
validation,RBS21593736_4L,3,8.131422996520996,0.5697773694992065,7.071067810058594,0.49547749757766724
validation,RBS21593736_4L,4,5.333059310913086,0.3736932873725891,1.0,0.07007110118865967
validation,RBS21593736_4L,5,9.863401412963867,0.6911394596099854,34.36568069458008,2.408041000366211
validation,RBS21593736_4L,6,5.975433349609375,0.418705016374588,3.1622776985168457,0.2215842753648758
validation,RBS21593736_4L,7,8.791091918945312,0.6160011291503906,10.440306663513184,0.7315638065338135
validation,RBS13810323_6L,1,5.511899948120117,0.3862249553203583,2.0,0.14014220237731934
validation,RBS13810323_6L,2,5.288273334503174,0.37055519223213196,4.242640495300293,0.2972865104675293
validation,RBS13810323_6L,3,4.3506669998168945,0.30485594272613525,1.0,0.07007110118865967
validation,RBS13810323_6L,4,5.490621089935303,0.3847339153289795,4.242640495300293,0.2972865104675293
validation,RBS13810323_6L,5,4.5528669357299805,0.31902432441711426,1.0,0.07007110118865967
validation,RBS13810323_6L,6,5.79416036605835,0.40600326657295227,2.0,0.14014220237731934
validation,RBS13810323_6L,7,6.487765312194824,0.4546049237251282,0.0,0.0
validation,RBS17313864_3R,1,5.295516014099121,0.3710625171661377,3.1622776985168457,0.2215842753648758
validation,RBS17313864_3R,2,5.628230094909668,0.3943762481212616,3.0,0.210213303565979
